n_inmueble;area;cuartos;aseos;precio;distrito;n_school;dist_nearest_school;n_hospital;dist_nearest_hosp;n_malls;dist_nearest_mall;n_rest;dist_nearest_rest;n_supermarket;dist_nearest_super;n_bank;dist_nearest_bank
1011;140.0;2.0;2.0;174070.0;San Miguel;28;0.0645725156540933;5;0.24775050904604876;2;0.17977112338862702;50;0.12416290218681428;4;0.3311011707629677;1;0.3253466324747589
1012;185.0;3.0;3.0;258000.0;Santiago de Surco;42;0.12976549126723966;5;0.2292503924750941;17;0.22501676024975065;39;0.13263056022738634;2;0.19109089902446055;6;0.2016873736361804
1013;408.0;3.0;3.5;2750000.0;San Isidro;14;0.27509043460872423;2;0.2511166899732204;2;0.6746845627746905;16;0.4747407589832417;2;0.4874103095009379;12;0.3419342760657345
1014;208.0;3.0;4.0;285000.0;Jesus Maria;60;0.08435711016439099;18;0.3122320996239762;8;0.5425595312034155;60;0.12788067517400128;4;0.061423103951485834;7;0.14924458379892444
1015;62.0;2.0;2.0;97260.0;San Miguel;60;0.020870405687075332;7;0.1629506177765568;8;0.22648123736067355;60;0.0282978295788602;2;0.3870139795528909;6;0.4249000644309614
1016;413.0;4.0;3.0;984550.0;San Isidro;25;0.09153775274176533;8;0.4336622952816068;1;0.5220514890941375;26;0.027696846207268103;2;0.023478956012930787;17;0.023071142472304573
1017;335.0;3.0;3.5;720000.0;Chorrillos;45;0.11277228028738953;9;0.25226860665687423;8;0.3304215291915865;60;0.16976982066999485;3;0.4328055107281328;9;0.3903289319351952
1018;105.0;3.0;3.0;135000.0;Santiago de Surco;38;0.1647509170411794;4;0.4544441341701396;8;0.13869066282714831;60;0.14831656266939106;3;0.11485923678486172;4;0.1087134356558929
1019;250.0;4.0;3.0;370000.0;Santiago de Surco;53;0.13177969978213094;6;0.14090598056455306;23;0.1096970318484924;60;0.09664565316161952;4;0.3199454731399244;16;0.22132923374323374
1020;190.0;3.0;3.0;290000.0;La Molina;15;0.06984600075217874;1;0.06363698993433349;4;0.05468275673843475;8;2.766620617562935e-12;1;0.10164977098256567;7;0.0353023710829212
1021;179.0;3.0;2.5;466908.0;Miraflores;19;0.02227459106418461;7;0.11597756502620173;3;0.28371878064810896;60;0.13981211451600312;5;0.3024069550738165;7;0.1984150519153789
1022;252.0;4.0;5.0;398000.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
1023;93.0;3.0;3.0;200000.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
1024;241.0;3.0;3.0;520000.0;Santiago de Surco;34;0.21069022657191672;4;0.43873810552962217;7;0.5362850035673774;18;0.2423768656490409;3;0.6133765946888776;2;0.4609867329940447
1025;200.0;3.0;3.0;178000.0;La Molina;15;0.06984600075217874;1;0.06363698993433349;4;0.05468275673843475;8;2.766620617562935e-12;1;0.10164977098256567;7;0.0353023710829212
1026;183.0;3.0;3.5;456522.0;Miraflores;16;0.18057171206859296;9;0.18553698477158076;1;0.2275969750591857;60;0.15507220347614886;5;0.14798261910476634;6;0.4087524578174923
1027;368.0;3.0;2.5;949815.0;San Isidro;25;0.09153775274176533;8;0.4336622952816068;1;0.5220514890941375;26;0.027696846207268103;2;0.023478956012930787;17;0.023071142472304573
1028;210.0;1.0;3.0;438784.0;Miraflores;19;0.02227459106418461;7;0.11597756502620173;3;0.28371878064810896;60;0.13981211451600312;5;0.3024069550738165;7;0.1984150519153789
1029;90.0;3.0;3.0;185000.0;San Borja;37;0.037093688752140835;15;0.5160394686567455;11;0.030578080992804395;60;0.03486656030423268;1;0.6748284907093663;7;0.5811014530600105
1030;74.0;2.0;2.0;140000.0;San Miguel;58;1.3833336977292186e-12;13;0.17199499676937238;15;0.06664496626395885;60;0.015329486956984396;12;0.35506178717812403;25;1.383335608471102e-12
1031;270.0;3.0;3.0;590000.0;Santiago de Surco;14;0.3218799699735073;1;0.6682364585735223;1;0.4583235476333215;15;0.3662811413140844;1;0.4352907307125856;0;0.8437940068032747
1032;68.0;2.0;1.0;78000.0;Cercado de Lima;45;0.07268060174102901;5;0.1643051637307554;9;0.261242017668354;60;0.17195434013488786;1;0.6689943369730942;11;0.2427674841926219
1033;90.0;3.0;3.0;185000.0;San Borja;37;0.037093688752140835;15;0.5160394686567455;11;0.030578080992804395;60;0.03486656030423268;1;0.6748284907093663;7;0.5811014530600105
1034;95.0;3.0;3.0;135000.0;San Miguel;38;0.048869012826249836;8;0.223627688174466;8;0.3183275714406097;60;0.046559822534424464;2;0.5800025418032435;13;0.23510757978100744
1035;270.0;3.0;3.0;530000.0;Chorrillos;36;1.3827620656296169e-12;7;1.3827639755819288e-12;6;0.047142139649871385;60;1.3827620656296169e-12;3;0.05537231639186907;13;0.04995601240275915
1036;70.0;2.0;2.0;176000.0;Miraflores;60;0.05007946608314949;24;0.06920069788854051;60;0.02597166884705976;60;0.007358926428107305;12;0.31794969120697075;45;0.08043891564726588
1037;114.0;3.0;4.0;250000.0;San Juan de Lurigancho;32;0.06987515020436161;8;0.2831080808698848;13;0.09710512598132577;54;0.03943294485390859;0;1.0293222772637376;1;0.24125369040468905
1038;230.0;3.0;4.0;450000.0;Santiago de Surco;8;0.1647768146364386;1;0.28479217931244183;1;0.6983394509852627;17;0.2370889471474722;1;0.6663178536186968;6;0.5839264773682884
1039;155.0;3.0;2.0;291000.0;Santiago de Surco;16;0.21323438007511106;0;0.7352879692214527;1;0.4617347507161515;13;0.22419768966281384;1;0.42675074373493;1;0.6660818464585609
1040;155.0;3.0;4.0;348000.0;San Borja;21;0.19059539929730915;6;0.11309946856396973;5;0.4385290156823164;15;0.3629148918694477;1;0.6954872221958871;10;0.4287048244428142
1041;177.0;4.0;3.0;320000.0;Santiago de Surco;13;0.026732167047288098;2;0.5719987324045404;6;0.5159001183770697;30;0.19227510309731866;0;0.9008452009831192;7;0.5405381732148361
1042;76.0;3.0;2.0;85000.0;San Miguel;45;0.1040417658432374;4;0.09253451208953273;4;0.4796596852608216;60;0.0416927789962158;4;0.26954283487454617;3;0.3309701612789822
1043;80.0;2.0;1.0;48000.0;Chosica;8;0.218432728983342;3;0.28427657876725865;1;0.6378312837174206;1;0.5908464450540676;0;1.1774431935091008;0;1.2086076767517613
1044;136.0;3.0;2.0;307023.0;Santiago de Surco;39;0.2511653442640526;7;0.4501295383022637;5;0.07941002922878226;45;0.17815410132656884;1;0.5961501832490427;27;0.07609353812192926
1045;156.0;3.0;3.0;231092.0;Miraflores;46;0.0387335598827918;8;0.06402889322793741;15;0.1866465492346718;50;0.02182176876233289;2;0.2823082011099932;13;0.316735449974528
1046;298.0;3.0;4.0;551000.0;Miraflores;30;0.015560299365304332;5;0.3846004638139543;8;0.3969919731213071;47;0.19044016534880445;5;0.0869212354537223;22;0.18459717844815185
1047;114.0;3.0;2.0;235000.0;Miraflores;52;0.06328751723552614;7;0.2048746563096762;6;0.12317461779522287;60;0.12043925156441282;10;0.1176326874105967;20;0.0994169096069363
1048;64.0;3.0;2.0;88504.0;Breña;60;0.03662990434520017;14;0.10439040305288334;60;0.180868750217246;60;0.05337294054853156;6;0.08527549720355633;20;0.18830783650483024
1049;115.0;2.0;2.5;240000.0;Santiago de Surco;42;0.17263474473012475;15;0.2626312350846002;32;0.356704154755324;60;0.1797796257048714;6;0.40204794721217496;27;0.22884624968191844
1050;202.0;2.0;2.0;421600.0;Miraflores;60;0.09964129521944476;29;2.766323903532672e-12;38;2.7663200825286343e-12;60;2.7663200825286343e-12;7;0.17496396046792556;26;0.27014153024607684
1051;141.0;3.0;3.0;271050.0;Santiago de Surco;39;0.12788473706081369;16;0.17637668267384665;22;0.11634338958970228;60;0.07442856725382363;4;0.2157582562189712;26;0.12086781604321425
1052;156.0;4.0;3.0;110000.0;Breña;60;0.08864133718033057;23;0.2566820823172936;58;0.1696245863476914;60;0.09922035141409792;6;0.12479870041505073;14;0.11068532961550236
1053;122.0;2.0;2.5;379533.0;Miraflores;60;0.09964129521944476;29;2.766323903532672e-12;38;2.7663200825286343e-12;60;2.7663200825286343e-12;7;0.17496396046792556;26;0.27014153024607684
1054;149.0;1.0;1.0;329000.0;San Isidro;26;0.2168265906696132;9;0.34422182742024354;2;0.40741174495769605;60;0.2456446930297909;6;0.3184070280449461;5;0.2455749086274514
1055;324.0;4.0;5.0;600000.0;Santiago de Surco;60;0.04923001695399472;22;0.15761659675572628;17;0.2744462307305313;60;0.1483725771079881;4;0.2780462982625348;35;0.2444168490974556
1056;315.0;3.0;3.0;700000.0;Miraflores;38;0.1902532864007294;8;0.2883304177864846;9;0.351711398918527;56;0.19830895509081095;6;0.1627668287379952;23;0.20181586644877067
1057;357.0;3.0;3.0;795000.0;San Isidro;26;0.1341555464482736;1;0.6435809702678529;26;0.15974712280101747;60;0.2205868533590615;4;0.3726279361991511;24;0.11263092259393853
1058;89.0;3.0;2.0;169868.0;Surquillo;33;0.12993684856491333;13;0.06076391034140247;12;0.13926299541484904;60;0.08385183283572235;8;0.14302007707383196;19;0.11069350885106607
1059;121.0;2.0;2.5;272607.0;Miraflores;60;0.09964129521944476;29;2.766323903532672e-12;38;2.7663200825286343e-12;60;2.7663200825286343e-12;7;0.17496396046792556;26;0.27014153024607684
1060;146.0;1.0;2.0;400000.0;Miraflores;58;0.1298168724449352;10;0.2486758430173742;19;0.09979077052213814;60;0.0;5;0.03688351384568847;11;0.3111069507911601
1061;128.0;3.0;3.0;310620.0;Santiago de Surco;33;0.10873172027451856;2;0.4530023219426622;14;0.18251901187710665;60;0.3084836302185763;3;0.5730560840997939;14;0.1708070930772179
1062;118.0;1.0;3.0;305000.0;Barranco;30;0.07474973958218592;1;0.4912705224502653;2;0.07089422540974526;32;0.013162218557007416;4;0.038196061193978635;3;0.6437819765146348
1063;104.0;1.0;2.0;266100.0;Miraflores;60;0.10461641985137174;17;0.17721901829989378;60;0.03820249503341461;60;0.030503889436903044;9;0.3001510027273375;42;0.1103612452797064
1064;141.0;2.0;3.0;160000.0;Pueblo Libre;49;0.07415667947516108;31;0.08660766205342063;7;0.4673790110208645;60;0.20738329605278705;2;0.6888543050372815;10;0.22980153776480605
1065;78.0;3.0;2.0;88535.0;San Miguel;58;1.3833336977292186e-12;13;0.17199499676937238;15;0.06664496626395885;60;0.015329486956984396;12;0.35506178717812403;25;1.383335608471102e-12
1066;70.0;3.0;2.0;109154.0;San Miguel;45;0.07440342413921441;2;0.11763247646923056;5;0.2042356203377865;60;0.025460022611550125;2;0.16376380592133952;2;0.5186866034334447
1067;208.0;3.0;3.0;317000.0;Miraflores;35;0.03196161224214298;5;0.11638946364788888;10;0.10040696314004616;60;0.08515911376608665;0;0.7902638645527598;8;0.2067422550185541
1068;126.0;4.0;4.0;159900.0;La Molina;15;0.06984600075217874;1;0.06363698993433349;4;0.05468275673843475;8;2.766620617562935e-12;1;0.10164977098256567;7;0.0353023710829212
1069;90.0;2.0;2.0;145000.0;Miraflores;60;0.11820822504272999;33;0.06795028849592379;60;0.1297979880245191;60;0.044232617678363034;9;1.383156341363371e-12;15;0.025084244279189264
1070;159.0;2.0;2.5;554750.0;San Isidro;49;0.1228329291219996;13;0.30033770138386456;28;0.20659118072947752;60;0.1829511700829796;3;0.3247986013942122;34;0.2616844119071329
1071;146.0;3.0;3.0;260000.0;Santiago de Surco;42;0.06407956956311217;12;0.04892273216699535;36;0.05706770808829475;60;0.09890977974014817;7;0.08200576633989977;27;0.05541004111739428
1072;408.0;3.0;3.0;1040000.0;San Isidro;27;0.1323324842152151;7;0.1192644158796266;16;0.1243340693594558;60;0.03646827645147197;5;0.15657650382164878;30;0.10093476315836836
1073;41.0;1.0;1.0;130000.0;Barranco;60;1.3829906075911351e-12;7;0.14018691609288622;9;0.12658543989351242;60;1.3829906075911351e-12;5;0.21222278681094112;14;0.0420563397507221
1074;208.0;3.0;3.5;565000.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
1075;78.0;2.0;1.0;56000.0;Cercado de Lima;28;0.054137839566930364;3;0.3958834242594392;17;0.2642374059629173;22;0.2871319382827009;2;0.5898275467901682;6;0.05514294268692466
1076;169.0;3.0;3.0;296000.0;San Isidro;54;0.135338791099879;16;0.2571288028549454;26;0.050552436731252516;60;0.14506700105060175;4;0.3021219474276497;33;0.13670144994322592
1077;77.0;3.0;2.0;148000.0;Santiago de Surco;42;0.028067587613636927;4;0.4602854263818106;6;0.2455176535655349;60;0.2573704742953559;8;0.20910859790440006;9;0.3540536085066757
1078;107.0;3.0;3.5;246100.0;San Borja;39;1.3832313775818344e-12;4;0.2147498370649052;8;1.3832313775818344e-12;34;0.16972094956635564;6;0.026360758449508158;13;0.026360758449508158
1079;54.0;21.0;1.0;158039.0;Barranco;60;1.3829906075911351e-12;7;0.14018691609288622;9;0.12658543989351242;60;1.3829906075911351e-12;5;0.21222278681094112;14;0.0420563397507221
1080;110.0;4.0;3.0;65000.0;Comas;58;2.7681823375783614e-12;8;0.04136680168322481;14;2.7681823375783614e-12;60;2.7681823375783614e-12;1;0.5658562674934006;1;2.768186161154656e-12
1081;403.0;4.0;4.0;1590000.0;San Isidro;23;0.14034220819159468;7;0.3218473273257097;1;0.494831238127478;27;0.14311387718108473;1;0.21658433768319085;16;0.13296367640750045
1082;258.0;3.0;3.5;520000.0;Santiago de Surco;31;0.19871172953202004;4;0.1787033329565502;3;0.4256742457367257;18;0.3227110220222871;0;0.8086637712746574;9;0.5279053872629104
1083;191.0;3.0;3.0;448350.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
1084;195.0;3.0;2.0;349000.0;San Isidro;34;0.11505098814214185;2;0.6056941315824702;27;0.1332349486060854;60;0.04009364540485277;3;0.28743984437104;35;0.10237424068966383
1085;134.0;3.0;3.5;359394.0;Miraflores;60;0.014636791745933112;19;0.02172627854056379;60;0.016649303570118255;60;0.026255510175705998;9;0.10788000706531173;58;0.1459640434922448
1086;156.0;3.0;4.0;308500.0;San Borja;43;0.018929334953734372;4;0.1029401061572231;12;0.11753414204643475;33;0.1033979984895487;6;0.10885599265132186;13;0.1212681432325297
1087;121.0;3.0;3.0;271107.0;Miraflores;60;0.04024047556599597;7;0.062190372267762035;13;0.10630865834874316;60;0.042358049951789684;5;0.17957587145010812;15;0.05211514759736248
1088;103.0;2.0;2.0;244141.0;Miraflores;60;0.04024047556599597;7;0.062190372267762035;13;0.10630865834874316;60;0.042358049951789684;5;0.17957587145010812;15;0.05211514759736248
1089;179.0;2.0;3.0;557752.0;San Isidro;52;0.2154525135045612;6;0.265084032013997;14;0.44084183782917297;60;0.06993951726112277;6;0.10945840863702597;23;0.08255196203417793
1090;157.0;2.0;3.0;361000.0;Miraflores;60;0.09964129521944476;29;2.766323903532672e-12;38;2.7663200825286343e-12;60;2.7663200825286343e-12;7;0.17496396046792556;26;0.27014153024607684
1091;130.0;3.0;3.0;180000.0;La Molina;8;0.1830733582263392;2;0.4267836721005817;5;0.406362566768243;24;0.195892231893888;3;0.4867075749903176;11;0.3147578156658064
1092;120.0;4.0;2.0;125000.0;Ate;19;4.150786662599435e-12;3;0.4442540325091917;4;4.150786662599435e-12;23;4.150786662599435e-12;0;0.7827430026637338;1;0.3947545640083711
1093;90.0;3.0;2.5;211900.0;San Borja;39;1.3832313775818344e-12;4;0.2147498370649052;8;1.3832313775818344e-12;34;0.16972094956635564;6;0.026360758449508158;13;0.026360758449508158
1094;92.0;1.0;1.0;230000.0;Miraflores;33;0.1335875918662327;8;0.26331121365857685;5;0.23096016120400575;60;0.07703939907890905;5;0.3197248154338109;7;0.32511228335798603
1095;65.0;3.0;2.0;110000.0;Magdalena del Mar;54;0.02998889463418465;9;0.43511580433560265;42;0.3755987573176779;60;0.06098500021208755;6;0.3990293759475245;13;0.21068616872207988
1096;40.0;1.0;1.0;92000.0;San Miguel;25;0.1249376400511136;3;0.3984783264272617;4;0.4907144501971565;40;0.19982177602471915;1;0.6750040365473521;3;0.4873839117430629
1097;176.0;3.0;2.5;355000.0;San Borja;39;1.3832313775818344e-12;4;0.2147498370649052;8;1.3832313775818344e-12;34;0.16972094956635564;6;0.026360758449508158;13;0.026360758449508158
1098;128.0;3.0;3.0;310620.0;Santiago de Surco;33;0.10873172027451856;2;0.4530023219426622;14;0.18251901187710665;60;0.3084836302185763;3;0.5730560840997939;14;0.1708070930772179
1099;100.0;3.0;3.0;199000.0;Miraflores;60;0.058946116633448585;28;0.0836615471693943;60;0.127643598130274;60;0.056585745353030986;10;0.25218658537681315;32;0.09089188362715668
1100;80.0;2.0;2.0;65000.0;Cercado de Lima;60;0.05783700332735552;29;0.06768395927301359;60;0.09259110533626604;60;0.10874405831918027;11;0.2534864177351351;27;0.2534864177351351
1101;92.0;3.0;3.0;249898.0;San Borja;32;0.14015576078169004;29;0.012536618632377972;18;0.21024083513572625;60;0.10585474353585284;3;0.24547182513280344;30;0.21851000113126698
1102;79.0;2.0;2.0;190000.0;Chorrillos;47;0.01724753202960892;3;0.4486348629314848;13;0.0205450895276994;60;0.13198044196179706;1;0.2856180395531072;10;0.16450986643278814
1103;208.0;3.0;3.0;565000.0;Santiago de Surco;42;0.17263474473012475;15;0.2626312350846002;32;0.356704154755324;60;0.1797796257048714;6;0.40204794721217496;27;0.22884624968191844
1104;103.0;3.0;2.0;228000.0;Chorrillos;36;1.3827620656296169e-12;7;1.3827639755819288e-12;6;0.047142139649871385;60;1.3827620656296169e-12;3;0.05537231639186907;13;0.04995601240275915
1105;167.0;3.0;3.5;550000.0;San Isidro;31;0.13235993813973015;1;0.6954187287785408;22;0.02254267281268382;60;0.03838637679906557;3;0.11324668495355382;34;0.08490804313397117
1106;112.0;2.0;3.0;243500.0;Miraflores;58;0.15392687259204452;10;0.2013361558180501;14;0.1262851132722148;60;0.08576932571195779;2;0.44351452083757337;10;0.3768475304638182
1107;282.0;3.0;2.0;430000.0;San Borja;39;1.3832313775818344e-12;4;0.2147498370649052;8;1.3832313775818344e-12;34;0.16972094956635564;6;0.026360758449508158;13;0.026360758449508158
1108;117.0;3.0;3.0;185000.0;Santiago de Surco;51;0.08414500761021743;7;0.2777832152536596;35;0.39759276209608535;60;0.0650854588463897;9;0.42035466853161213;20;0.03377172158739003
1109;292.0;3.0;2.5;480000.0;San Isidro;60;0.11834076591272916;11;0.029550539630629907;44;0.12378309353456055;60;0.11921761947575818;5;0.3955745434849856;43;1.3832338076893942e-12
1110;186.0;3.0;3.0;620000.0;San Isidro;23;0.236562878466698;2;0.3887322676521872;17;0.4706528037791361;55;0.4155550037604856;3;0.44511713028200695;18;0.3104295205415945
1111;127.0;2.0;2.5;289000.0;Miraflores;58;0.15392687259204452;10;0.2013361558180501;14;0.1262851132722148;60;0.08576932571195779;2;0.44351452083757337;10;0.3768475304638182
1112;78.0;2.0;2.0;148828.0;Cercado de Lima;60;2.766988511838882e-12;29;2.7669923337661934e-12;60;2.766988511838882e-12;60;2.766988511838882e-12;10;2.7669923337661934e-12;22;2.7669923337661934e-12
1113;125.0;3.0;2.0;267000.0;La Molina;15;0.06984600075217874;1;0.06363698993433349;4;0.05468275673843475;8;2.766620617562935e-12;1;0.10164977098256567;7;0.0353023710829212
1114;157.0;2.0;3.0;361500.0;Miraflores;60;0.09964129521944476;29;2.766323903532672e-12;38;2.7663200825286343e-12;60;2.7663200825286343e-12;7;0.17496396046792556;26;0.27014153024607684
1115;130.0;3.0;5.0;158000.0;San Borja;39;1.3832313775818344e-12;4;0.2147498370649052;8;1.3832313775818344e-12;34;0.16972094956635564;6;0.026360758449508158;13;0.026360758449508158
1116;84.0;3.0;1.0;140000.0;San Borja;39;1.3832313775818344e-12;4;0.2147498370649052;8;1.3832313775818344e-12;34;0.16972094956635564;6;0.026360758449508158;13;0.026360758449508158
1117;70.0;3.0;2.0;86495.0;Chorrillos;36;1.3827620656296169e-12;7;1.3827639755819288e-12;6;0.047142139649871385;60;1.3827620656296169e-12;3;0.05537231639186907;13;0.04995601240275915
1118;240.0;6.0;4.0;295000.0;La Molina;8;0.19679281693884415;0;1.5104169666035392;1;0.4798332597452191;5;0.21956014609471444;2;0.22629113877504825;0;1.1718081348411098
